Gene	Long_Over3Years	Short_Under3Years	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
SLC35B1	21	28	0.3888888888888889	0.35443037974683544	0.04908481794030304	0.5876682603050303	1	-1	0.19055752065594936	2-sample test for equality of proportions with continuity correction	less
SLC35F3	7	14	0.12962962962962962	0.17721518987341772	0.24697828762306603	0.3096054203972005	1	-1	0.07118460334496521	2-sample test for equality of proportions with continuity correction	less
SLC35G3	10	12	0.18518518518518517	0.1518987341772152	0.07277446702552198	0.6063304099201238	1	-1	0.15829149793574268	2-sample test for equality of proportions with continuity correction	less
SLC38A10	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
SLC39A1	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
SLC39A11	12	11	0.2222222222222222	0.13924050632911392	1.0185584750458174	0.8435694064504096	1	-1	0.21154953938370738	2-sample test for equality of proportions with continuity correction	less
SLC39A4	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
SLC41A1	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
SLC45A3	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
SLC45A4	13	19	0.24074074074074073	0.24050632911392406	1.056801152980834e-30	0.5000000000000004	1	-1	0.12462085599319543	2-sample test for equality of proportions with continuity correction	less
SLC46A1	10	20	0.18518518518518517	0.25316455696202533	0.5039963199650428	0.2388747086164755	1	-1	0.06607968279146317	2-sample test for equality of proportions with continuity correction	less
SLC4A1	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SLC50A1	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
SLC51A	3	6	0.05555555555555555	0.0759493670886076	0.011740168154634408	0.45685821524905174	1	-1	0.06613369705620288	2-sample test for equality of proportions with continuity correction	less
SLC52A2	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
SLC6A4	11	17	0.2037037037037037	0.21518987341772153	6.932612942698844e-31	0.49999999999999967	1	-1	0.11794441394053254	2-sample test for equality of proportions with continuity correction	less
SLC7A10	1	6	0.018518518518518517	0.0759493670886076	1.1262599624941396	0.14428725195116773	1	-1	0.01572629074095186	2-sample test for equality of proportions with continuity correction	less
SLC7A13	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
SLC7A14	7	6	0.12962962962962962	0.0759493670886076	0.5277313838099702	0.7662189012824246	1	-1	0.15902602865554705	2-sample test for equality of proportions with continuity correction	less
SLC7A9	1	6	0.018518518518518517	0.0759493670886076	1.1262599624941396	0.14428725195116773	1	-1	0.01572629074095186	2-sample test for equality of proportions with continuity correction	less
SLC9A3R1	10	14	0.18518518518518517	0.17721518987341772	4.8014935426967155e-31	0.5000000000000002	1	-1	0.12798320443320998	2-sample test for equality of proportions with continuity correction	less
SLC9A8	7	6	0.12962962962962962	0.0759493670886076	0.5277313838099702	0.7662189012824246	1	-1	0.15902602865554705	2-sample test for equality of proportions with continuity correction	less
SLC9C2	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
SLCO2B1	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
SLCO4A1	8	8	0.14814814814814814	0.10126582278481013	0.29681611534855207	0.7070573251715092	1	-1	0.15962963904892524	2-sample test for equality of proportions with continuity correction	less
SLCO5A1	5	15	0.09259259259259259	0.189873417721519	1.6754362804890692	0.09776598441881176	1	-1	0.015660358240680933	2-sample test for equality of proportions with continuity correction	less
SLFN11	10	10	0.18518518518518517	0.12658227848101267	0.46450937957673183	0.7522379925057028	1	-1	0.18071092763642457	2-sample test for equality of proportions with continuity correction	less
SLFN12	10	10	0.18518518518518517	0.12658227848101267	0.46450937957673183	0.7522379925057028	1	-1	0.18071092763642457	2-sample test for equality of proportions with continuity correction	less
SLFN12L	10	11	0.18518518518518517	0.13924050632911392	0.2222966967494922	0.6813522523485318	1	-1	0.1695363362884544	2-sample test for equality of proportions with continuity correction	less
SLFN13	10	10	0.18518518518518517	0.12658227848101267	0.46450937957673183	0.7522379925057028	1	-1	0.18071092763642457	2-sample test for equality of proportions with continuity correction	less
SLFN14	10	11	0.18518518518518517	0.13924050632911392	0.2222966967494922	0.6813522523485318	1	-1	0.1695363362884544	2-sample test for equality of proportions with continuity correction	less
SLFN5	8	10	0.14814814814814814	0.12658227848101267	0.009793564891253374	0.539415954621534	1	-1	0.1376994203852915	2-sample test for equality of proportions with continuity correction	less
SLITRK3	1	6	0.018518518518518517	0.0759493670886076	1.1262599624941396	0.14428725195116773	1	-1	0.01572629074095186	2-sample test for equality of proportions with continuity correction	less
SLMO2	10	10	0.18518518518518517	0.12658227848101267	0.46450937957673183	0.7522379925057028	1	-1	0.18071092763642457	2-sample test for equality of proportions with continuity correction	less
SLURP1	12	19	0.2222222222222222	0.24050632911392406	0.0013039610079017946	0.4855971647593355	1	-1	0.11943309083663489	2-sample test for equality of proportions with continuity correction	less
SMARCD2	18	22	0.3333333333333333	0.27848101265822783	0.2351351049055043	0.6861289536538099	1	-1	0.2046615125997099	2-sample test for equality of proportions with continuity correction	less
SMARCE1	20	25	0.37037037037037035	0.31645569620253167	0.2104607520351192	0.6767967446074461	1	-1	0.20767630817284624	2-sample test for equality of proportions with continuity correction	less
SMCO1	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
SMCP	6	7	0.1111111111111111	0.08860759493670886	0.017392027900994114	0.5524599363609181	1	-1	0.12592185170897882	2-sample test for equality of proportions with continuity correction	less
SMG5	6	9	0.1111111111111111	0.11392405063291139	1.7401098597765112e-30	0.4999999999999995	1	-1	0.09168165152982442	2-sample test for equality of proportions with continuity correction	less
SMG7	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
SMG8	19	23	0.35185185185185186	0.2911392405063291	0.3022745440994386	0.7087700064054148	1	-1	0.2122932501348217	2-sample test for equality of proportions with continuity correction	less
SMIM19	4	13	0.07407407407407407	0.16455696202531644	1.613859058464067	0.10197509237012191	1	-1	0.015353239630115423	2-sample test for equality of proportions with continuity correction	less
SMIM5	10	16	0.18518518518518517	0.20253164556962025	6.30370950079928e-4	0.48998473291496075	1	-1	0.11265980982138499	2-sample test for equality of proportions with continuity correction	less
SMIM6	10	16	0.18518518518518517	0.20253164556962025	6.30370950079928e-4	0.48998473291496075	1	-1	0.11265980982138499	2-sample test for equality of proportions with continuity correction	less
SMPD2	1	9	0.018518518518518517	0.11392405063291139	2.9387315186443006	0.0432393104223124	1	-1	-0.013728130376010561	2-sample test for equality of proportions with continuity correction	less
SMURF2	18	21	0.3333333333333333	0.26582278481012656	0.4172398593632546	0.7408412381315054	1	-1	0.2165817999043598	2-sample test for equality of proportions with continuity correction	less
SMURF2P1	11	14	0.2037037037037037	0.17721518987341772	0.024967377715267983	0.5627758118832995	1	-1	0.1566224549477715	2-sample test for equality of proportions with continuity correction	less
SMYD2	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
SMYD3	9	13	0.16666666666666666	0.16455696202531644	6.2479483925608235e-31	0.5000000000000003	1	-1	0.1122331272826437	2-sample test for equality of proportions with continuity correction	less
SNAI1	8	6	0.14814814814814814	0.0759493670886076	1.0914153636138	0.8519210886380875	1	-1	0.18120282126017284	2-sample test for equality of proportions with continuity correction	less
SNAI2	3	10	0.05555555555555555	0.12658227848101267	1.1178112640797242	0.1451951169803303	1	-1	0.024656636451530767	2-sample test for equality of proportions with continuity correction	less
SNAP47	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
SNAPIN	8	7	0.14814814814814814	0.08860759493670886	0.6192415194641113	0.7843353591264639	1	-1	0.17046339427265683	2-sample test for equality of proportions with continuity correction	less
SNF8	18	25	0.3333333333333333	0.31645569620253167	2.436942060956748e-4	0.5062275185355826	1	-1	0.168635120667838	2-sample test for equality of proportions with continuity correction	less
SNHG14	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
SNHG16	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
SNHG6	5	15	0.09259259259259259	0.189873417721519	1.6754362804890692	0.09776598441881176	1	-1	0.015660358240680933	2-sample test for equality of proportions with continuity correction	less
SNORA1|ENSG00000199405.1	4	13	0.07407407407407407	0.16455696202531644	1.613859058464067	0.10197509237012191	1	-1	0.015353239630115423	2-sample test for equality of proportions with continuity correction	less
SNORA12|ENSG00000212342.1	18	21	0.3333333333333333	0.26582278481012656	0.4172398593632546	0.7408412381315054	1	-1	0.2165817999043598	2-sample test for equality of proportions with continuity correction	less
SNORA14	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
SNORA14B	7	14	0.12962962962962962	0.17721518987341772	0.24697828762306603	0.3096054203972005	1	-1	0.07118460334496521	2-sample test for equality of proportions with continuity correction	less
SNORA16B	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
SNORA18|ENSG00000200288.1	4	7	0.07407407407407407	0.08860759493670886	1.8027815450601e-30	0.49999999999999944	1	-1	0.0787533361819812	2-sample test for equality of proportions with continuity correction	less
SNORA20|ENSG00000206649.1	7	14	0.12962962962962962	0.17721518987341772	0.24697828762306603	0.3096054203972005	1	-1	0.07118460334496521	2-sample test for equality of proportions with continuity correction	less
SNORA21|ENSG00000199293.1	26	39	0.48148148148148145	0.4936708860759494	1.5057262823504735e-30	0.4999999999999995	1	-1	0.14515149555257642	2-sample test for equality of proportions with continuity correction	less
SNORA21|ENSG00000252699.1	26	39	0.48148148148148145	0.4936708860759494	1.5057262823504735e-30	0.4999999999999995	1	-1	0.14515149555257642	2-sample test for equality of proportions with continuity correction	less
SNORA25|ENSG00000200075.1	17	21	0.3148148148148148	0.26582278481012656	0.17536919831223613	0.6623082704496062	1	-1	0.19683478358136072	2-sample test for equality of proportions with continuity correction	less
